 1000    9000
  669     453     129
  261     438     304
  158     298     383
  367     933     388
  113     104     224
  934     182     331
  108       1      37
  499     290     359
  344     452     287
  867     732     485
  636     999     349
   37     968     268
  615     693     272
  690     827     107
  803     830     156
  428     172     307
  901     136     493
  757     713     208
  274     122     282
  227     377     414
  908     350     298
  506     677     308
  794     887     343
  523     864     281
  936     541     210
  472     163     241
  931      11     457
   47      73      36
  598     396     127
  724     546     371
  103       5     162
  581     938     335
  897     863     342
  164     664     430
   45     564     330
  851     229     376
  233      75     366
  699     349     405
 1000     141     320
   39     527     243
  670     571     491
  974     349     105
  817     231     406
  707     527     234
  924     140      27
  333     442     260
  954     912      16
  144     708     212
  399     157     197
  117     969     143
  902     157     301
  673     891     307
  761     770     422
  324     356     249
  973     381     152
  915     431      51
  569     282     340
  294     921     301
  564     375     265
  299     625     482
   23     959      83
  592     865     338
  420     852     109
  903      18     349
  949      38      42
  666     348     348
  474     447       6
  857     415     136
  625     391     474
  713      66     290
  408     852      71
  272     205      97
  865      53     301
  221     661     179
  291     774     406
  665     654     282
  518     105     138
    7     254      18
   36     580     375
  358     451     189
  332     860     152
  175     694     438
  267     661     233
  349     490     324
   25     483     408
  468     119     252
  353     547     454
  171     170     376
  292     511     311
  997     249     399
  636     894     280
  122      29     433
  432      29     404
  735     345     285
  177     290     342
  312      78     387
  170     978     142
  534     679     174
  717     691     111
  936     499     268
  823     706     432
  985     936     490
  949     430      74
  966     237     274
  530     427     221
 1000     628     323
  272     931      17
  655     269     462
   93     597      22
  633     304     173
  657     978     388
  783     665     366
  598     500     494
  987     495      17
  713     610      21
  462     424     239
  596     816     441
  273     789     171
  501     721     352
  293      43     127
  106     931     272
  107     908     270
  892     256      66
  764     829     233
  267     524     117
  249     635     397
  476     654     220
  903     277     141
  239     804     305
  577     684     372
  422     503      66
  954     361     258
  389     718     457
  178     773     169
  375     717     449
  585     861     433
  602     803     238
  440     577     232
  496       7     396
  197       5     412
  601     286     355
  946     616     104
  185      97     314
  827     175     303
  731      61     112
  810     813     347
   33     444     135
  534     276     219
  930     529     500
  964     406     248
  282     550      54
  903     265     180
  953      62      51
  122      26     499
  755     845     139
  555     906     115
  990     174     119
  815     902     357
  790     519     477
  629     798      76
   11     522     144
  569     913     378
  291     788     117
   85     289     412
  601     555     329
  540     841     419
  501     400      28
  217      38     398
  959     647     288
  404     133     111
  148     235     257
  658     828     192
   18     119     180
  570     429     460
  658     706      91
  521      59     333
  909     807     110
  939     383     442
    3     995      30
  395     271     277
  739     654     202
  812     460     424
  463     692     176
  626      76     380
  882      81     459
   41      26     447
  402     204     379
  829     618     126
  859     906     101
  999     923     475
  654     614     216
  674     851     390
  520     191     218
  256     590      47
  175     610       2
  282     515     225
  605     919     195
  671     621      27
  743     942     247
  949     288      34
  122      79      24
  260      55     244
  860     701     306
  647     883     408
  880     773     373
   18     432      13
  111     885     294
  667     654     291
  715     891     271
  870      78     356
  846     558     258
  886     343     319
  759     264     227
  281     188      67
  341     185     242
  478     739     341
  350     515     489
  601     933     319
  688     807     118
  771     895     470
  385     153     356
  724     297     253
  437     139     485
  382     203     290
  669     824      72
  190     700     172
  136     961     247
  113     840     473
  728     180      36
  828      41     211
   46     120     218
  495     620     440
  484     569      82
  345     400     191
  479      29      73
  156     955      94
  443     202     412
  152     528     231
  246     490     407
  919     857     213
  373     121      96
  139      65     494
    3     590      91
  231     997     100
  214     326     318
  651     977     241
  347     542     184
  635     544     382
  988     548     117
  504     370      66
  454     588      16
  877     607       8
  103     850     276
  795     233     392
  106     374     204
  257     574     445
  234     719     430
  585     131     197
  991     993     406
  154     542     393
  394     977     396
  618     780      77
   26     254     389
   29     832     453
  612     943       9
  802     824     360
  838     933     312
  417     234     366
  524     557      67
  191     302      45
   64     225      54
  166      50     176
  515     119     104
  483     881     500
  361     475     325
  661     681     228
  657     385     356
  323     729     133
  210     659      75
  968     802     356
  531     413      34
  497      26     483
  756     340     453
  419     268     379
  343     133     316
  374     227     484
  694     910     201
   34     548     265
  703     363     267
  235     530      74
    3      89     285
  524     238     268
  747     455     186
  770     430     466
  594     744     456
  120     750     143
  713     377     106
  671     582     434
  680     123     298
  742     554     458
  425     494     246
  236     857     245
  628     105     499
  920     411     455
  413     399     424
  909     357     402
  793     525     317
  954      20     432
  126     415     248
  120      28     433
  258     672     357
  814      81      89
  893     765     112
  521     188     445
  329     391     137
  981      28     147
  688     179      32
  740     454      85
  832     652     212
   74     661     197
  131      61     239
  596     450     298
  348      26     486
  425     489      39
  722     493     114
  594     337     377
  727     765     416
  567     988      88
  637     237     120
  569     227     143
  270     169     135
  986     386     496
  548     174     154
  745     210     117
  139     387     182
  925     138     366
  747     592     240
  625     230     199
   83     748     373
  964     204     363
  223     434     271
  915     211     219
  650     796     419
  902     278     140
  625     844     476
   26     977     301
  893     156     497
  690     449     229
  514     899     314
  526     307     447
  753      49      77
  434     241     390
   57       4     452
  162     738     447
  956     741     132
  367     725     228
   49     171     257
  828     754     204
    1     807     243
  564     884     367
  407     173     248
  543     678      61
  783     405     378
   87     377     456
  707     492      94
   61     360      74
   92     175     415
  316     457     426
  837     219     379
  880     228     276
  302     311     434
  324     907     453
  266     194     300
  466     990     500
  915     560      22
  886     239      74
  687      11     162
  963     576     283
  618     749      19
  523     498     428
  685     405     379
   18     857     177
  753      91      80
  863     640     226
  350     736      27
  399     843     139
  736     167     103
  407     252     481
  711     145     255
  792     460     337
  359     668     250
  229     869     261
  151     256     437
  913     456      41
  380      23     181
  755      49     164
  352     848     471
  113     756      28
  352     653     418
  694     615     154
  411     846     421
  657     982     489
  898      80     357
  282     903     327
  905     645       8
  423     132     212
  108     804      64
  350     141     189
  678     281     225
  788      74     399
  653     280     216
  464      15     132
  625     617      50
   90     929     384
  727     850     145
   44     771     131
  827     689     235
  274      44     307
  283      99      71
  376     852     366
  949     736     347
  924     373     294
  809     229     194
  379      94      89
  941     911      48
  271     376     478
  669     913     147
  783     329     338
  113     611     253
  483      62     246
   78      13      52
  820     347     306
   69     236     395
  373     957     346
  609     845     324
  557     378     424
  506      13     435
  786     318     254
  422     376     355
  344     648     291
  840     254     402
  158     319     201
  601     182     357
  577      15     349
  246     888     209
  734     562     336
  636     176     336
  584     264     229
  408     648     326
  260     222     427
  867     792     464
  956     647     497
  329     303     374
   18     701      53
  656     610     201
  758     737     139
  953     913     425
  874      87     350
    9     425     440
  739     553     313
  720     652       7
  341     925     462
  799     526      83
  612     487     411
  587     498      45
  786     680     291
   80     559      45
  487     154      72
  999      26     452
  905     675     420
  344     972     377
   74     985     384
  588     114     108
  232     758      52
  740     655     232
  702     620     244
  789     841      72
   61     477     461
   39     995     358
  482     544     379
  957     284     304
  563     553     286
   48     429     234
  369     396     148
  372     175     239
  522     565     486
  108     778     309
   38     533     168
  307     926     127
  785     140     407
  904      73      16
  502     697      46
  852     579     366
  511     674     334
  107      10     188
  222     818     464
  149     562     294
  554     512     456
  178     637     482
  950     465     488
  103     378     264
  790      84     196
  499     599     220
  909      94      46
  978     238     280
  210     976     129
  870     290     427
  527     661      65
  212     837     492
  303     842     151
  865     781      89
  971      60     481
  211     854     318
  594     116     486
  763     123     393
  385      34     442
  926     183     179
  234     533     431
  668     783     193
  819     474     239
  995     198     163
  269     616     482
  612     759      87
   34     609      76
  284     273      97
  863      84     451
  961     823     416
  428     684     197
   44     779      87
  373     180     140
  517     889     393
  835     950     203
  490     271     138
   32     104     499
   38     275     147
  681      17     255
  171     585      33
  725     852     421
  704     377      13
  515      74     410
  268     970     349
  348     112     189
  569     780      51
  443      50     403
  544     268     500
  798     752     169
  236     914     173
   82     907     356
  328     127     262
  540     156     150
  441     911     437
  860      40     348
  649     402     256
  397     427     451
  602     388     354
  837      81      99
  514     812     497
  231     684     329
  385     174     221
  236     221     346
  502     853      11
  441     477     332
   89     817     289
  414     121     405
  695     408     479
  344     280     173
  251     862     293
  614     976     295
   37     700     433
  680     331     189
  706     594     389
  675     204      37
  734     610     390
  365     351     325
  976     624     366
  218     244     214
  510     256     233
  129     204     256
  370     538      98
   84     230      21
  240     847     191
  479     971      69
  594     299     264
  387      39     495
   77      25      79
  137      84     270
  797     719     343
  192     777     163
  597     551     498
  727     449     180
  237     511     237
  511     517     384
  629     609     175
  928     259     456
  943     391     205
  431     666     402
  440     462     218
  557     836     221
  487     769       8
  396      61     184
  553     781      25
  715     261      12
  251     854     177
  863     801      53
  176     325     428
  713     912     465
  742     651     372
  776     928      21
  531     970      82
  738     745      51
  982     122     253
  329     627     421
  512     384     430
  212     193     306
  432     627     308
  550     767     453
  960     444      55
  801     700     135
  331     514      71
  227     537     169
   77     807      59
  885     572     107
  970     897     466
  885     524      54
  935     454     367
  737     749     320
   39     433     471
   13     913      87
  540     608     424
  391     979     113
  164     948     439
  874      78     376
  871     150      75
  974     249      45
  699     461     288
  943     490     418
  652     185     142
  336     827     178
  354     348     276
  828     648     436
  209     144      22
  513      14      62
  943     260     208
   63     130     392
  854      49     349
  714     487     142
   19     886     340
  661     313     461
  384     153     289
  598     218     125
  788     923     347
   77     538     404
  290     174     276
  595     157     180
  107     174      54
  614     379      33
  574     452     322
  277     772     276
  784     767     170
  530      62       7
  531     526     192
  919     133     243
   66     662     214
  826     861     167
  784     711     295
  802     271     487
  396     415     426
  858     839     249
  240     304       9
  298     111      32
  900     906     425
  711     203     271
  246     636      86
  151     484     448
  270     702     293
  848     643     159
  700     354     109
  153     269      52
  322     614      40
  194     787     496
  614       2      64
  543     415      61
  969     260       1
  728     434     276
  364     211     310
  864     827     393
  766     724     320
  650      80      35
  105     788     261
  459     447     183
  338     611     410
  428      25     295
  278      96     291
  563     172     400
  808     721     333
  490      33     247
  954      22      76
  582     440      83
  132     876      51
  866     753     477
  350     690     140
  552     693     182
  534     670      77
  225     953     111
   60     421     449
  779     459     111
  195     665     394
  250      14      29
  272     852     209
  513     866     442
  605     657     228
  852     558      36
   19     495     453
  620     362     111
  658      66     391
  706     218     314
  916     215     421
   53     654     135
  667      12     456
  872     580      14
  495     228     387
  931     495     250
  543     875     323
  236     282     470
  595       7     481
  638     413     104
  839      11     204
  963     242     350
  759     229      99
  435     860     121
  611     235     147
  229     614     422
  109     693     176
  402     253      53
    5     224     395
  330     746     275
  170     596     272
   29      74     261
  165     221     157
  686     195     467
  820     293      11
  899     126     410
  733     408     364
  498     787     299
  373     182     404
  318     804     219
  550     512     359
  548      59     361
  584     520     432
  641     160     293
  595      46      62
  321     624     158
  586     431      49
  541     235     229
  220     865     333
  722      25     172
  163     610     425
  573     931     499
  439     197     339
  876     624     443
  141     364     419
  448     538     469
  594     741     454
  596     376      61
  436      99     393
  502     686     158
  900    1000     415
  682     990      52
  736     376     431
   38      65     191
  380     209     248
  883     315     288
  847     472     443
  302     810     181
  938     571      85
  389     120     273
  630      41     420
   92     477     409
  630     997      79
  942     763     185
  337     896      36
  996      78     113
  934     145     146
  270     514     389
  393     170     114
  946      52     184
  108     883     120
   37     551     393
  846     833      84
  386     708     192
  719      23     195
  183     411     499
  526     577     113
  981     779     306
  216     874      40
   86     933     417
  509     195     362
  398     800     275
  401     669      81
   96     813       1
   94      97     213
  677       2     237
  954      95     129
  579     372     160
  417     378      34
  299     662     479
  211     162     165
   13     303     376
  613     399     114
  670      20     480
  489     312     209
  280     780     175
   96     383     220
   71     363     301
  131     639      88
  844     276     369
   36     575     131
  769     929     455
  229      89     389
  575      98     246
  837      37     285
  748     480     489
  391       8     366
  834      19     456
  905     374     205
  594      22     322
  598      42     425
  437     823     438
   63       6      23
  985     692     308
  988     289     245
  853     439     418
  220     680     463
  554     282     278
  212     269      15
  124     775     407
  546     509     107
  888     641     420
  449     509     485
   18      30     338
  553     705     385
  749     369     314
  544     946     435
  801     501      34
  107     523     341
  472     645     495
    3     238     212
  174     492      30
  347     893     399
  603     683     229
  751     877     366
  574      11     462
  582      85     421
  683     664     316
  232     522     357
  942     960     493
  982     379     166
  120       4      51
  612      45     226
  392     221     157
  322     827     381
   48     834     359
  278     154     167
  626     812     335
  498     699     400
  550     372       8
  701     356     377
  111     877     170
  882     632     392
  887     620      47
  612     947     406
  979     791     319
  324     758      46
  296     598     333
  818     547     232
  827     653     390
  108      62     319
  393      76      25
  429     663     214
  779       4     270
  262      29      95
  310     730     472
  827     798     304
  283     811     393
  555     113     215
  336     660     334
  386     171      45
  547     466     323
  332     334     417
  894     293     342
   41     146       9
  542     942     493
  302     154     272
  721     985     454
  183     409     247
  780     668     289
  184      84     229
  975     101     429
  946     836     249
  748     596      12
  489     180     142
 1000     758     334
  491     661     354
  634     865      17
  973     246     161
  247     536       6
  624     995     332
  684     142     456
  857     784     173
  682     721     347
  122     410     162
  874     675     227
  125     934     451
  492     317     190
  593     331     480
  566     424      12
  250     690     492
  202      83     363
   60     180     444
  617      97     364
  173     105     129
  220      56      51
  886     538     171
   24     516     218
  275     755     168
  262     818     319
  982     741     489
  382     231     283
  710     651     137
  720     136      90
  158     189     418
  251     566      45
  527     928     215
  281     128     215
  942     379     202
  949     787     102
  652     978     241
  506     922     148
  186      26     259
  781     279     295
  676     439      24
    2     628     187
  393     359      68
   68     393     308
  688     984     378
  717     221     240
   96     885     192
  295     116     410
  957     959     408
  433     694     150
  295     549     284
   48     134      35
  896     675     423
  139     293     113
  130     573      97
  982     270     493
  305     135      68
   47     221      68
   20     384     378
  119     822      94
  148     799     493
  566     971     351
  527     518     196
  916     290      74
  876      84     335
  908     250     251
  958     141     463
  517     887     245
  457     345     246
  786     786     317
  711     375     293
  838      16     395
  139     285     287
  905     292     356
  155     629     317
  201     837     390
  344     139     201
  591     657     485
  905     796     266
  653     630     263
  451     960     450
  230      76     373
  731     590     127
  431     415     224
  997     381      98
  730     605     278
  206     299     498
  407     244     292
  249     533      72
  802     296     282
  472     112     232
  446     479     464
  442      48     416
  875     166     115
  693     625     151
  582     679     217
  512     592     254
  713     163     234
  595     531     288
  393     980     355
  588     627      85
  230     760     415
  856     404       6
  350     713      60
  312     778     246
  599     426     165
  616     653     199
  273     945     352
  355      16     263
  156     834     371
  499      96     316
  137     813     172
  299     310     206
  752     422     402
   70     158     447
  519     805     128
  684     445     439
  505     424     336
  762     692     269
  373     118     286
  681     694     381
  146     134     200
  883     551      49
  908     267     143
  713     574     171
  206     651     100
  745     772     411
  634     519     485
  595     669     127
  342      52     347
  972     444       4
  795     210     307
  189     224     418
  255      77     391
   28     167     458
  895     834     483
  818     948      19
  341     189      51
  351     711     147
  675     676      42
  698      46      89
  492     863     384
  343     744     180
  555     923      52
   95     824     329
  439     211       2
  387     191     391
  760     889     106
  501     446     445
  249     245     160
  661     887     404
  958     212     188
  738     328     259
  812     501      28
   92     331     463
  281      43     115
  255     370     310
  624     183     332
  523     616      93
  536     537     467
  614     498     370
  101     620     240
  810     321      45
  865     441      17
  276     657      84
  779      33       5
   12     185     269
  823     555     207
   73     725     284
  810     494     182
    1     323       2
  569     246      80
  454     317     454
  413     153     326
  348     862      21
  259     855     207
  222     822      71
  388      68     169
  816     631     479
  762     346     326
  169      77     333
  249     165     130
  447     486     418
  787     254     140
  813     421     337
  889     382      92
  540     165     252
   37     918     366
  702     315     296
  159     821     384
  778     509     371
   64     565     449
  847     767      36
  109     484     451
  428     146      18
  981      97     369
  506     797     140
  925     523      61
  647     601      84
  103     924     165
  213     612      89
  270     932     349
  573     857      11
  433     199      91
  341     502     279
  937     944     307
  643     496     258
  145     913     329
  784     593      16
  582     369     290
   94      39     138
  829     343     389
  582     924     499
  993     112     474
  649     247      46
  100     612      97
  856     925     311
  818     744     185
   34      76      98
  271     563     122
  860     945     310
  885     522     372
  247     194     410
    2     379     494
  296     669     277
  911     243     217
  979     519     439
  605      90     484
  941     404     125
   82     507     175
  918     793     265
  943     629     408
  934     778      47
  874     544     346
  372     993     293
  284     800     130
   25     696       3
  655     843     483
  340     159      69
  957      41     427
  981     463      78
  821     705     183
   20     750     206
  424      74     434
  973     386      90
   10     381     427
  779     859      86
  377     527     439
  541      62     211
  463     468      27
  912      98     363
  545     372      75
  715     845      15
  306     777     260
  649     417     167
  213      91     359
  751     363      40
  402     946     238
  679     744     196
  970     893     485
   54     591     260
  380     547     238
  560     527     273
  862     999     304
  188     965     102
  125     122     319
  301     186     378
  226     103     294
  505      43     248
   56     755      56
  462     755     189
  678     359     164
  965     194      44
  329     349     126
  995     110     158
  244     754     337
  519     519     167
  563     796     343
  260     938      89
  713     949      95
   98     258     431
  966     721      34
  643     877     242
  345     296     455
  353     254     256
  732     672      19
  385     544     120
  642     525     347
  798     513     374
  294     392      70
  111      44      85
  163     232     233
  726     589     481
  450     801     259
  222     268      57
  230     536     181
  719     584     297
  415     601     149
  865     205     433
  594     957     414
  724     344     115
  435     487     304
  554     651     342
  909     323      57
  448     354     456
  915     556     292
   18     613     342
  841     622     175
   34     500     309
  348     550      80
  269     795     435
  446     935     184
  785     977     395
  433      48     245
  997     838     374
   88     310     196
  808     300     360
  677     663     435
  303     872       6
    9     377     186
  276     288     426
  260     526     268
  155     349      78
  274     628      54
  939     750     207
  892     493     254
  840     408      87
  421     617     380
  527     848     276
  952     205     376
  167     130      70
  654     931     326
  268     518     390
  288     840     285
   71     609     276
  258     869     277
  934     710      31
  738     799      49
  386     461     318
  231     176     330
  976     624       9
  637     435     311
  430     903     188
  758     182     375
  345     113     164
  783     512     202
  110     949     309
  350     880     269
  447     160     104
  389     735     370
    2     929     122
  578     983     188
  816     823     141
   18     580      14
  828     433     483
   13     322      86
  623     779      38
  579     216     283
  725     499     361
  660     795     200
  404     407     481
  905     839     468
  841     353       4
  828     919      66
  128     837     341
  151     517     133
  686     851     299
  181     270      44
  416     766     280
  615     229     193
  298     236     483
  894       7     121
  207     771     242
  903      74     287
   46     663       8
  146     328     258
  849     372     362
  289     626      67
  949     490     430
  939     797     311
  582     200     480
  386       8     233
  762     866     251
  693      88     286
  540     758      98
  410     161     218
  442     153     320
  789     880     397
  344      35      60
  582      89     254
  710     325     129
  179     260     489
  399     948     217
  953      87      53
  884     810      93
  469      74     443
  400     461     183
  529      55     297
  590     762     207
  141     972     234
  676     530     279
  944     983     215
  947     531     139
  934     123     133
    1     710     433
  353     620      38
  941     937     311
  114     351     243
   91     657     212
  646     582     201
  547     820     101
  286     341      33
  933     375     195
  926     433     207
  616     301     200
  241      74      67
  127     237     442
  932     166     453
  140     372     481
  706     128      57
  776     694      70
  245     137      82
   74     293     473
  290      78     484
  582     127     127
  969     285     490
  666     212     136
  161     805     268
  892     367     349
  125     285     464
  352     654      89
  452      64     112
  755     283     242
  784     180       1
  197      17      35
  918     628     460
  733      96     222
  700     896     402
  620     981       2
   13     937     162
  422     377     270
  598      91     428
  536      77     290
  520     816      79
   92     986     406
  465     259      94
  972       8     339
  192     502     435
  513     373     381
  663     402     182
  203      36     499
  796     912     412
  302     589     283
  184     912     301
  778     508     424
  616     488      76
  818     337     413
  640     983      32
  851     888     269
  576      79     321
  516     722     255
  220     408     476
  292     766      55
  432     275      25
  486     504     174
    4      85     397
  439     912      23
  575     650     393
  490     169     464
  390     255      33
  267     749      43
  741     880     161
  450     675     157
   81      10     195
  147     939     337
  465     551     133
  291     995     252
  265     101     164
  293     460     255
  752      37     183
  658     550     258
  803     662     371
  439     631      80
  482     106       6
  177     671     197
  680     333     181
  533     770     342
  326     369     473
  228       9     379
   78     648     127
  702     943     109
  153     351     387
  824     743     228
  524     456     143
  945     804     206
   18     507     441
  955     945     454
  902     482     180
  434     206     132
  561      38     265
  698     290     500
  377     417     357
  585     120     423
  968     147     278
  807     967     361
   80     946     184
  676     935     294
  873     664     312
  706     177      54
  792     176      75
  724     521      96
  746     517     454
  314     350     213
  208     185     338
   23     958      38
  654     605     385
  299     708     456
  821     153     343
  732     807     343
  133      11     271
  186     239     430
  979     494     383
  548     254     338
  957     871     484
   80      69     348
  255     524     394
   63     862     471
  386     538     217
  812     559     252
  821     370     286
  773     508     492
  228     966     106
  956     705     313
  349     165     186
  191     901     119
  983     810     168
  149     101     434
  234     724     197
  253     601     318
  888     764     307
  849     501     115
   13     995     257
  321      55     302
  542     192     316
  953     631     220
  783     196     404
  963     129     127
  894     560     139
  971     893     189
  661     955     182
  519     507      67
  595     341     187
  630     932     302
  624     186     336
   85     784     353
  748     910     371
  116     924     144
  365     845     397
   79     965     496
  560     318     292
  192     337     108
  297     894      78
  881     434     181
  623     867     490
  808     785     176
  728     116     270
  452      61     433
  314     421     108
  924     734     259
  536     847       3
  371     320     239
  118     787     206
  944     445     456
  633     671     150
  659     781      33
   51     180     118
  143     752     117
   87     599     245
  100      32     477
  411     685     251
  369    1000       7
  994     924     176
  949     685     410
  744     159     289
  519     959      26
  484     603     485
  840     572     386
  982     996      73
  708     884     360
   76     946     436
  177     601     259
  107     137     494
  486     239     127
  683     485     118
   13     680     181
  188     429     421
  598     711       4
  212     253     275
  417     568     159
  569     331     225
  837     721     356
  632     804     334
  825     486     494
  866     390     174
  319     219       8
   90     684      80
  762     652     241
  963     779     399
  172      41     308
  336     513      37
  106     403     354
  645     179     318
  381     696     204
  115     540     343
   63     855      60
  766     977      31
  301     928     271
   79      73     223
  637     433     382
  275     449     320
  273     950     187
  350     420      70
  452     650     490
  908     530      40
  184     730     281
  450     488     160
  258     717     314
  289     901     209
  918     861     234
  929     624     343
  117     709     111
  435     374     267
  846     191       6
  452     298       9
  772     337     464
   61      19      74
  479      79     492
  867     809     378
  103      13     438
  348     156      15
  121     563     298
   26     274      80
  252     985     472
  427      34      63
  463     762     285
  824     418     480
  116     223     497
   83     411     223
  983     184      36
  354     910     407
  205     960     387
  171     613     111
  401     169     266
  579     762     173
  521     687     143
  851     833     228
  725     241     105
  726     462      85
  303     866     343
  759     249     100
  928     658     213
   45     343     460
  497     310     131
  609     486     138
  240     702     125
  652     482     118
  439     658     167
  631     148       6
   30     399     272
  105     655     187
  370     670     356
  983     887     479
   92     421     154
  614     971     405
  875     372     146
  823     498     286
  784     568     477
  122     470     499
  813     158     189
  433     717     292
   63     109     118
   68     872      50
  800     129     359
  141      88     451
  253      13     257
  729     997     159
  144     986     265
  208     861     481
  341     476     200
  223     720       5
  670     688     440
  590     771     110
  500     950     274
  466     888     159
  789      49      82
  636       9     291
  260     160     192
  166     956     371
  648       9     497
  360      39     343
  294     214     463
  758     965     196
  466     823      55
   28     956     386
  214     383      45
  836      68     170
  910     162      99
  751     379     219
  150     369     217
   48     209     320
   73     419     128
  630     559      54
  596     522     449
  637     935     331
  277     620     428
  122     266     275
    6     307     463
  970     749     257
  600     977     391
  491    1000     104
   56     875     301
  774     718     459
  940     357     148
  701      18      25
  611     170     233
   63     339      15
  368     839     387
  834     696     101
  240     597      55
  588     303     445
   55      29      20
   31     214     156
  925     137     362
  977     780     173
  512     906     316
  418     987     488
  408     794     471
  618      85     261
  126     571     465
  132     973     135
  474     309     164
  611     747     175
  801     768     367
   34     545     142
  126     508     488
   62     756     389
   93     264     332
  442     795      95
  866     226     172
  973     241     239
   81      21     351
  524     345     491
  918     847     209
  562     431     113
   67     593     421
  710      29     299
  411     869      49
  749      73     418
  363     216     424
  603     939     297
  470     387     360
  862     556     176
  149     672     214
   54     448      57
  293     905     248
  954     203     430
  307     205     209
  635      12     121
  312     661      31
  706     916     459
  659      57     283
  510     369       5
  612     117     420
  553      27     107
  812     355     176
  551     852     111
  757     893     331
  998     742     291
  535     903     482
  357     115      87
  755     298     425
  611     530     456
  300     406     460
  978     632     457
  463      71      20
  196     284     129
   67     894     118
  391     174     460
  925     720     471
  635      66      66
  349     180     396
  353     770     189
  564     572     349
  818     730      96
  250     432     390
  531      76     359
  100     375     386
  314     243     322
  636     777      99
  237     703     474
  128     568     158
  731     212     471
  404     923     197
  892     909     110
  293     640      37
  892      58     205
  443     261     424
  396     598     370
   81       4     407
  685     750     498
  956     151     198
  587     922     468
 1000     476     138
  331     503     306
  881     347      94
  302     702     367
  555     196     233
   99     612      64
  323     834     203
  449     308     466
  354     281     158
  337     893     472
  583     195      31
  338     630      15
  396     464      98
  874     522     397
   45     350     340
  263     924     413
  996      59     415
  952     436     286
  267     766     375
  329     604     426
  847     996      79
  678     603     239
  929     248      63
  448     962     124
  651     614      52
  844     448     406
  174     494     164
   96      81     141
  251     138     208
  252      84     202
  844     241     171
   11     705     189
   33     527     282
  245     113     227
  895     294     385
  488     105     239
   10     372     144
  815      40     402
  748     767     352
  284      79     283
  768     698     487
  208     962     424
  608     812      45
  359     365      95
   93     645      52
  869     844     198
  751     778     460
  978     375       3
  500     747      32
  268     917     267
  879      84     411
  791     203     138
  716     768     427
  185     865      57
  563     961      74
  808     457     301
 1000     896     217
  895     404     383
    4     758     310
  956     931     110
  905     861      57
  178     799     487
  214     413     235
  902     206     170
  229     107     206
  737     447     204
  703     781     489
  840     498     216
  740     258     382
  544     103     323
  390     891     114
  456     391     414
  185       3     317
  102     979     290
  345     352     446
  528     697     367
  342     901     451
  692     823      84
  487     380      53
  564     301     222
  540     193     113
  399     190      54
  904     499     377
  351     628     424
  473     604     361
  479      64     454
  538     230      96
  997     576      93
  987     925     463
  271     198     395
  614     685     464
  128     958     241
  476     711     379
  831     328     132
  450     986     165
  300     963     104
   70     225     277
  696     890      69
   40     345     354
  974     945     287
  146     243     443
  535     554     166
  128     182     175
  756     940      28
  956     810     457
  613     549     214
  466     527      35
  733     288     125
   89     519     134
  886     339      31
  902     363     297
  836     366      92
  452     964     445
  216     289     254
  223     242     232
  512     880     490
  413     801     410
  901     173     118
  381     839     174
  967     225     454
  971      29     475
  932     935     276
  899      66      89
  539     144     420
  652     960     197
  163     158     347
  770      58     109
  333     998     150
  211     543     312
  745     425     430
  395     682     184
   49     151     334
  650     921     118
  227     592     237
  138     930     364
   66     446     100
  376     929     163
  837     811     419
  858     977      98
  710     140     317
  765     292      41
  347     649     443
  244      17     311
   75     258     412
  212     517     337
  559     379     478
  164     243     192
  627     365     356
  624     318     166
  917     387     433
  453     347     224
  134     402      78
  418     657     348
  572     319     372
  972     390     101
  431     347     121
  450     918     100
   15     690     498
  219     339     123
  361     665     240
  716     312     306
  477     869     170
  472     648     440
  306     994     320
  934     459      68
  877     938     462
  501     965     185
   32     349      74
  615     447     406
  837     267     210
  857     270     216
  202     964     473
  130     979     409
  627     529     455
  128     636     320
  721     457     479
  436     123      44
   77     695     417
  270     820     496
  520     436     464
  914     691      88
  342     879     174
  482     628      35
   74     597     161
  967     376     199
  929     421     141
  392      73     475
  586     293     204
   68     331     276
  346     308     418
  680     782     367
  672      34     275
  521     129       8
  754     870     290
  654     330     140
  761     227     365
    4     689     249
  395     456     270
   57     433      15
  927     953     362
   16     645     410
  181     253     131
   17     669     261
   34     575      15
  200     844     110
   95     970     329
  466     133     490
  606     395      63
  380      14     271
   81     298     344
  302     990     142
  167     246     344
  419     352     433
  416     740     351
  723     328     337
  290      88     133
  130     106     287
  402      74      52
  704     459     445
  869     656     379
  572     215     476
  237     539     331
  630     651     214
  713     739     390
  970      20     346
  178     907      66
   78     673      62
  742     779     406
  590     484      20
  511     761     444
   13     788     172
  718     514     417
  795     850     277
  941     170     306
  103     599      94
  110     199     214
  247     423      80
    6     645      19
  539     660     362
  562     369     167
  244     702     437
  923      87     271
  235     464     453
   16     962     144
  763      78      92
