  100    7000
   16      61     293
   60      31     478
    3      54     217
   17      45     146
   41      31     169
   47      84     307
   16      97     271
   55      84     339
   58      62      65
   28       3     424
   72       6     302
   74      40     139
   65      28     224
   84      75      37
    4       6      80
   82      52      15
   16      30     468
   80      24     441
   75      19     148
   31      43     402
   78       3     487
   44      63     183
   53      36     320
   95      86     217
   69      52      34
   79      10     344
   56      22     262
    8      13     408
   81      87      93
   83      28      86
   82      26     439
   44      85     245
   49      70     422
   67      16      73
   50       4     153
   31      85     221
    8       5     244
   98      64     451
  100      80     243
   56     100     250
   57      91     366
    5      80     134
   21      32     351
   40      30     319
   30      85     272
   53      48     497
   96      77     244
   58      77     318
   62     100     120
   30      55     419
   58      97     448
   86      82     192
   29      45       1
   88      49      80
   81      37     436
   37      36     253
   69      90     297
   42      20     340
    4      90     386
   29      97     202
   58      59      68
   75      13       2
   69      30     442
   18      63     155
   18      92     240
   85      35     140
   83      12     384
   88      57     497
   38      41     438
   44      45     292
   13      60     216
   90      22     168
   36      48     193
   68       4     454
   51      37     152
   74      65     397
   41      34     390
   94      44     311
    4      67      79
   34      30     178
   33      85     385
   31      64     206
    8      45      83
   95      40     239
   21      84     290
   57      47     121
    7      38     340
   45      36     356
   44      84      31
   59      69     467
   17      50     313
   43      29     342
   49      86     160
   95      85     280
   48     100     367
   87      17     139
   48      13     146
    7       4      45
   75      90     416
   59       7     192
  100      18     484
   47      18     168
   40      53     331
   30      82     342
   41      85     295
   73      60     426
   14       6      81
   17      69      25
   90      82     170
   31      62     283
   99      56     193
   10      91      64
   69      88     310
   47      74     398
  100      31     299
   43      57     129
   72      29      43
    5      33     418
   26      24     186
   87      22     414
   34      27      87
   77      97     149
   99      26       9
   21      15       1
   79      17      33
   35      35     379
   46      65     452
   20      15     152
   60      53      33
    4      90      78
   66      94     435
   42       5     300
   39      68     294
   49       8     464
   85      39     250
   63      88     103
   38      95      92
   94      15      52
   29      71     118
   69      22      56
   74      21     348
   20      27     260
   34      52     255
   94      84     491
   62      10     240
   31      62     483
   71      34     450
   74      65     224
   48      39     432
   51      80     359
   82       3     417
   34      42     240
    3       9     150
   64      65     201
   49      54      41
   61      78      50
   82      55      68
   88      28      73
    7      13     260
  100      65      75
   56      66     232
   72      10     192
   27      91      32
   63      46     245
   66      80     263
   54      70     339
   32      93     198
   19      56     208
   89       5     263
   61      18     265
   12      71     419
   94      96     113
   63      96     411
   90      34     172
    9      22     187
   42       2     363
   68      62     155
   86      52     144
   60      44      99
   96      57      84
   47      26     344
   56      28     412
   68      47       1
    7      44     229
    3      61     199
   44       9     369
   68      14     385
   57       1     329
   67      56     325
   49      88     176
   57      28     111
   21      84     334
   38      46     104
   59      59      34
   95      95     206
   44      45      25
   40      25      40
    4      61     303
   15      84     156
    8       6     460
    8      79     125
   21       1     120
   80      28      48
   80      20     325
   38       6     331
   40      76     221
   75      31     206
   85      83     472
   63      84     330
   36      15     494
    4      95     414
   45      75     308
   83      91     348
   79      80      88
   92      24     430
    7      56     166
   82      80      83
   26      88     359
   55      65     389
   62      58     219
   51      29     151
   18       6      49
   70      54      81
   21      94      51
   93      89     340
   98      54     182
    5      28     295
   99      48      74
   23      63     417
   13      32     406
   17      76     358
   51       2      87
   69      18     325
   79      75     175
   49       4     441
   14      76      18
   52      72     225
   70      76     228
   64      71      17
   37       4     195
   79      92     142
   25      72      73
   39      68     470
   16      24     196
   71      21     263
   84      41     480
   45      61     452
   40      10     418
    8      36     250
   69      71     272
    7      76     113
   60      48     299
   56       1     271
   31      74     400
   38      62     270
   18      60     394
  100      57       1
   12      22     406
   93      95     114
   73      18      59
   86       7     169
   97      41     477
    4      29      66
   44      80     401
   38      57     308
   85      68     376
   66      44     442
   78       9     294
   95      60     229
   17      91     217
   93      62     115
   16      82     295
    8       3     298
   86      94      81
   64      87     253
   35       1      88
   35      52      89
   39      46     456
  100      15     107
   94      46       9
   74     100     443
   90      45     403
   88      31     453
   95      23     421
   80      20     161
   29      50     445
   66      21     338
   70      55     185
   29      88     479
    6      76     371
   29      39     315
    5      79     457
   41      56     288
    6      33     424
   57      95      98
   98      84     103
   70       4     153
   17      29     368
    7      68     303
   10      52      25
    5     100     158
   88      13     363
   90      19     287
   90      75     388
   66       4     107
   35      34     217
   47      87     386
   20      56     257
   74      44     312
   49      64     428
   12      70     459
    3      13     315
   30      80       7
   56      79     246
   61      54     482
    6      63     173
   58      23     244
   83      19     480
   41      59     433
   85      54     138
    7      53     461
    7      76     473
   75      90     226
   61      11     407
   71      94     251
   98      98     467
    3      89     264
   71      67     476
    9      36     237
   35      82     223
   90       8     416
   15      95     245
   21      35     313
   95      93     352
    2      52     311
   41      49     479
   26      15     440
    6      27       3
   22      86     133
   51      99      14
   26      78      94
   53      63     388
   86      38     328
    9      65      65
   49      89     153
   19      93     451
   86      85     410
   94      36     112
   37      29     196
   10      72     344
   36      68     227
   49      44      13
   86      93       4
   95      97     464
   99      14      83
   71      86     357
   38      61     214
   65      52     102
   90      56     163
   25      51     228
   91      63      72
   54      70     405
   89      39     314
   24      20     300
   58      62     173
   82      87     410
   58      31      22
   56      11     423
   14      33      38
   93      90     493
   18      38     166
   74      28     407
    6      17     351
   28       6     139
   42      27     327
   70      64     106
   32       6     158
   55      18      99
   24      71     126
   88      70     333
    3      46      70
   20      95     422
   71      32     417
   20      19     260
    6      19     263
   70      32      96
   98      28     494
   56      32     187
   41      82     280
   33      74     404
   12      33     419
    5      70     384
   44      40     429
   38      18     377
   80      19     435
   63      66     234
    6     100     203
    2      49     346
    2      89      11
    2      72     196
   88      85     169
   35      54     368
   34      84     333
   92       1     453
   66      46     180
   20      93     263
   47      72      90
   84      44     442
   33      51      93
   93      38     466
   35       9     355
   10      49     133
   15       3     242
   35       4     178
   45      30     257
   44      78     381
   67      79     191
   85      88     280
   36      24     243
   36       2     318
   21      36     306
   68      49     262
   79      85     144
    3      98      87
   52      48     485
   11      65     229
   72      46     128
   86      60     129
   96      17     350
    7      60     280
   61      86     128
   28      54     395
   90      71     272
   64      72     236
   31       4     319
   68      33     439
   67       4     393
   79      89     418
   54      71      10
   96      19     162
   98       9     167
   76      50     488
   10      36     299
   44      14     310
   73      10     427
   75      88     120
   11      71     224
   35      96      67
   25      89     107
   47      22     321
   40       6     487
   55      70     369
   24      52     327
   37      89      72
   15      75     277
   83      13     137
   55      77     211
   78       4     243
    8      33     382
   42      92     271
   96       6     207
   51      75     108
    7      46      12
   90      20     234
   90      60      47
   29       4     400
   40      58     250
   31      96     353
   43      15     285
   25      90     309
   62      46       4
   29       3     205
   29      39     188
   72      70     297
    6       1     268
   40      95     402
   17      38     398
   62      95     300
   36      59     355
   58      23     327
   60      38     164
   81      37      23
   39      90     288
   56       5     268
    7      48     364
   13       5     346
   29      90     248
   93      37     419
   21      86     448
   66       3     400
   94     100      91
   43      69     447
   86      41     386
   64      76      38
    1      16     327
   92       2      52
   11      23     295
   65      65     326
   51      17     395
    1      49     491
   71      55      65
   80      23     451
   87      54     278
   85      90     399
   24      33     491
   70      93     184
   46      35     440
   68      49     217
   95      72     338
   94      40     349
   33      90     208
   88      46      20
   44      81      77
   97      90      46
   60      35     119
   73      31     108
   98      98     385
    3       9     336
   12      81       9
   88     100     204
   70      71      99
   55      17      72
   67      50     257
   25      95     450
   82      57     178
    5      43     357
   83      45     261
   46      12     266
   36      68     184
   29      84     208
   60      66     431
   30      82     314
   99      25     460
   70      17     138
   27      38      66
   10      11     193
   30      24     280
   73      32     138
   87      45     441
    1      57      29
   31      18     416
   35      40     176
    2      24     333
   79      61     198
   38      15     431
   65      17      14
   28      50     361
    4      97     288
   34      90     305
   15      14     409
   69      61     302
   37      69     348
   50      97     401
   78      51      94
    1      29     323
   56      58      39
   12      31      92
    7      25     362
   40      69      27
   11      66     454
    7      76     214
   27       4      99
   25      98     404
   25      70      89
   52      72     111
   91      64     240
   96      80     355
   93      69     422
   59      75     361
    9      79     343
   13      46      34
   35      21      84
   53      71     480
   47       6       1
   22      80     337
   93      40     193
   92      98     374
    1      69     246
    2      15     496
   74      73     141
   25      67     256
   65      60     210
   88      70     128
   20      88      96
   66      31     190
   85      20     464
   32      59     140
   63      10     246
   40      37     387
   72      70     465
   45      60      91
   24      20      43
   55      94     411
   89      86     283
    3      19      40
   64      81     285
   24      68     409
   73      91     442
   22      46     156
   38      82     238
    7      58     331
   90      45     107
   47       3     354
   62       3     434
   97      76     129
   40      87     392
   21      76      84
    7      59     494
   51     100     385
   75      14     224
   71      26     186
    2      89     305
   88      61     123
   70      54     427
   72      76     279
   61       4      79
   76      46     401
   87      61     140
   96      77     398
    3      23     339
   43      30     468
    6      21     318
   49      10     482
    1       6     350
  100      38     478
   99       5     204
   16      45     433
   77       7     141
   57      38     159
   86      22     472
   18      38     275
   25       1     181
   66      45     429
   81      54     238
    5      24     215
    2      53     293
    8      31     411
   50      26     389
   80      86     229
    9       3     244
   16      57      45
   81      69     354
   59      91     265
    6      68      86
   48      56     202
   49      41     328
   10      74     303
   64      79     281
    2      48     498
    5      89     207
   59      95     264
   29      61     287
   31      50     222
   85      22     420
   57      46     448
   34      28       5
   86      96     141
   19      18     233
   56      74      89
   29      29     133
   93      89     416
    1      46     102
   44      14     271
   77      86     180
   84      45     185
    2      15     167
   73      61      68
   70      81     455
   36      90      55
   87     100     147
   23      83     418
   31      98     136
   41      39     497
   63      34     473
   53      25     175
   92      49     363
   72      53       5
   58      57     457
   33      90     273
    8       8     270
   18      15     350
   53      37     213
   92      73      10
   82      44     365
   29      30     290
   83      87      49
   53      86      66
   95      35      66
   85      29     460
   75      69     440
   75      44     187
    8      53     437
   54      85     185
   27      19     184
   43      30     228
   68       9      14
   29       5     231
   91      84     292
  100      77     273
   44      54     108
   74      25     273
   33      21     368
   93      67      86
   48      41      16
   76      24      22
   19      89     113
   73      26     263
   34      70     181
   31      42      26
   58       8     438
   94      42     283
   54      32     271
   90      95     389
   62      52     134
   57      78     280
   41      85     282
   30      49     455
   18      22     327
   36      76     166
   99       9     173
   89      60     133
   74       9     283
   60       8      10
   33      76      38
   63      11     186
    7      64     345
   39       4     254
   76      42      84
   65       6      32
    6      68     167
   69      50      62
   94      60     282
   55      26     260
   67      28     294
   83      97     229
   86      77      86
   60      92     195
   31      64     465
   40     100      52
   62      90     159
   39      34     212
   44      65     438
   93      79     223
   70      61     127
   76      70     342
   17      31     373
   23      27     162
   73      50      52
   72      11      22
    6      35     155
   22      61      70
    7      79     352
   82      22     381
    9      78     223
   95      94     288
   18      19     387
   23      66      86
   89      66     295
   74      78     249
   62      69     373
   44      35     152
   26      52      45
   62      62     343
   53      15     175
   49      75     393
   46      98     482
   65      66     295
    7      48     434
   20      21     425
    6       6     418
    6     100     172
   36      89      81
   51      90     221
   16      98     170
    9       9     235
    8      16     267
   90      62      74
   25      54      32
   85      45     152
    5     100     357
   97      69     475
   69      67     477
   13      41     424
   91      46     217
   73      13      66
   27      98      75
    1      46      84
    5      24     136
   40      42     270
   57      44      16
   69      62     369
   29      83      57
   42      44     218
   15      75      69
   23      50     396
   48      54     254
    6      36     264
   88      34      32
   29      23     328
   24      44     498
   78      33     452
   33       9     289
   55      21     194
   82      43       4
   27      28     161
   43       8     194
   42      67     257
   24      25     273
    3      26      13
    6      80     333
   39       2      83
   66      20     185
   55      66      13
   29      25     281
   50      15     366
    3      52      36
   24      39      76
   96       2     121
   94      16     174
   95      96     478
   65      48     337
   32      51      72
   99      54      62
   27      10     360
   60      61     458
   58      90     385
   33      86     446
   69      43     224
   12      23     179
   55      45     123
   14      46     324
   61      27     340
   77      47     151
   55      85      52
    1       9     330
   15      80     486
    2      47     125
   96      30     310
   38      55     444
   26      88     315
   79      91     186
    8      22       1
   15      46     229
    8      48     222
   40      62     285
   50      79     438
   68      45      55
   71      79     427
   60      72     471
   68      45     299
   21      99     206
   20      60     340
   18      42     104
   37      71     341
   50      82     496
   51      59     395
   88      79     202
   58      29     223
    4      62      51
   66      34      60
   97      78     397
    7      66     212
   74      75     108
   49      67     372
   85      56     159
   36      92     379
   95      14     128
   78      56     326
   54       4     385
   83      65     433
   58      31      47
   61      14     449
   70      52     453
   28       3     383
    7       7     275
   79      50     430
   15      38     190
   90      66     257
   76      49     442
   67      82     364
   26      87     302
   84      25     283
   99      73     236
   72      99     386
   95      11     103
   33      51     206
   58       8     436
    4       7     393
    7      97      71
    8      11      84
   79      73     216
   52       1     170
   96      92     424
   11      34      68
   10      80      26
   38       6     160
   26      87     283
   24      39     372
   83       1     384
   48      15     285
   31      74     196
   17      44     221
   49      16     308
   26      53     349
   84      41     239
   49     100     293
   39      87       9
   54      81       5
   20      97      41
   19      56     466
   69      44       5
   10      24     439
   60      32     257
   71      26      99
   75      92     424
    6      52     285
  100      20     277
   82       7     166
   76      47     364
    3      72     474
   58      47      60
   82      68      92
   66      32     318
   99      45     270
   17       6     413
   99      20     269
    9      92     147
   82      94      90
   16       4      92
   92      16     325
   13      14     231
   89      93     437
   91      85     263
   13      64     444
  100      94     222
   25      27     277
   25      94      68
    7      36     469
   40      71     432
   70      52     341
   34      91     402
   40      85     265
   57      74     207
   29      79     398
   24      87     125
   74      45     275
   94      53     142
   35      53     404
   45      59      90
   50      88     230
    4      14      57
   12      84     343
   67      70     491
   78      82     335
   43      95     175
   43      26     277
   44      87      35
   43      89     207
   40      66     368
   50      90     201
   63      75      21
   27      63     428
   31      41     439
   33      50     249
   31      17     273
   87      56     419
   58       9      77
   42      98     149
   17      52      63
   95      16     313
   33      19     378
   96       1     412
   11      93     248
   26      52     434
   96      78     340
   32      22     307
  100      72     490
   92      66     197
   35      99     135
   40      53     151
   46      67     187
    9      74     486
   61      50      84
   34      41      91
   92      37      20
   16      50      25
   47      62     445
   12      24     110
   69      83     411
   20      45     320
   82      23      71
   90      58     386
   27      37     339
    6      36      63
   46      46     225
    3      71     265
   91       7      95
   95      17     470
   77      64     453
   72       8     231
   40      54     413
   20      63     151
    8      39     361
   90      23      85
